canned beer,other vegetables
herbs,white bread
other vegetables,processed cheese
soda,other vegetables
herbs,root vegetables
hamburger meat,soda
citrus fruit,waffles
other vegetables,bottled water
rolls/buns,bathroom cleaner
sliced cheese,candy
yogurt,bottled water,berries
other vegetables,pickled vegetables
brown bread,whole milk
misc. beverages,yogurt
whipped/sour cream,brown bread
beef,chocolate
hamburger meat,soda,cling film/bags
citrus fruit,hard cheese,butter,soft cheese
citrus fruit,frozen dessert
other vegetables,specialty bar,long life bakery product
frankfurter,red/blush wine,rolls/buns
whole milk,hamburger meat,pip fruit,curd,margarine,instant coffee,misc. beverages
pastry,soft cheese
berries,other vegetables
white wine,sliced cheese,whole milk,oil,rolls/buns
tropical fruit,shopping bags,hard cheese
sliced cheese,newspapers,dog food,fruit/vegetable juice,rolls/buns,butter,hygiene articles,yogurt
frankfurter,whole milk
yogurt,citrus fruit
cream cheese ,whole milk,root vegetables,frankfurter,other vegetables,whole milk,dish cleaner,mustard,hygiene articles
hamburger meat,oil
citrus fruit,chicken
salt,domestic eggs
whole milk,yogurt
bottled water,shopping bags
bottled water,canned vegetables
other vegetables,butter
onions,soda
tropical fruit,domestic eggs
dessert,other vegetables
soda,waffles
grapes,root vegetables
ice cream,waffles
spread cheese,cooking chocolate
tropical fruit,sugar
tropical fruit,soda
tropical fruit,canned fish
hamburger meat,yogurt
bottled water,waffles,white bread
specialty cheese,butter milk
bottled beer,white bread
newspapers,soda
jam,cream cheese 
brandy,whole milk
rolls/buns,cling film/bags
specialty bar,soda
pip fruit,rolls/buns
frankfurter,other vegetables
root vegetables,berries
soda,pork
pip fruit,cake bar
whole milk,butter
sausage,pip fruit
dessert,beef
salty snack,shopping bags
pip fruit,fruit/vegetable juice,whipped/sour cream,soda
yogurt,other vegetables,white wine,frozen vegetables
root vegetables,root vegetables
canned beer,fruit/vegetable juice
liver loaf,rolls/buns,rolls/buns,other vegetables,rolls/buns,packaged fruit/vegetables,flower (seeds),shopping bags
coffee,butter,whipped/sour cream,other vegetables
frozen vegetables,yogurt,bottled beer
bottled water,beverages
canned beer,curd
frozen meals,dental care
whole milk,yogurt,shopping bags
onions,cream cheese 
rolls/buns,pastry
whole milk,soda
UHT-milk,hard cheese
finished products,canned fish
sweet spreads,newspapers
tropical fruit,pickled vegetables
finished products,margarine,whipped/sour cream
ham,Instant food products
frozen vegetables,bottled water
whipped/sour cream,canned beer
other vegetables,rolls/buns
hamburger meat,cat food
nuts/prunes,vinegar
cream cheese ,whole milk
rolls/buns,curd
other vegetables,butter milk
whipped/sour cream,pot plants
other vegetables,tidbits,dental care
whole milk,candles,yogurt
pastry,cereals
rolls/buns,shopping bags,cat food
tropical fruit,misc. beverages
hamburger meat,other vegetables,domestic eggs
finished products,pip fruit,root vegetables,canned fruit
sausage,pickled vegetables
pork,beverages,dishes
ham,coffee
citrus fruit,pip fruit
soda,red/blush wine,root vegetables,butter milk
citrus fruit,processed cheese
butter,canned beer,domestic eggs,specialty chocolate,specialty chocolate,soda,root vegetables,canned fish
root vegetables,butter milk
bottled beer,liver loaf,bottled water,pastry
hard cheese,soda
pip fruit,vinegar
bottled water,curd,domestic eggs,yogurt,newspapers
pip fruit,nuts/prunes,bottled beer
whole milk,bottled water
herbs,soda,frozen vegetables
canned beer,brown bread
oil,bottled water
fish,canned beer
rolls/buns,domestic eggs,ice cream,pot plants
other vegetables,chocolate
chicken,whole milk
frankfurter,margarine
citrus fruit,bottled water
beef,Instant food products
whipped/sour cream,bottled beer
canned fish,yogurt,napkins
curd,other vegetables
frozen vegetables,cream cheese 
newspapers,margarine,bottled beer,coffee
soda,white wine
root vegetables,salty snack
other vegetables,semi-finished bread,other vegetables,rolls/buns,shopping bags,salty snack
ham,pastry
nuts/prunes,white wine
pip fruit,root vegetables
other vegetables,oil
tropical fruit,snack products
root vegetables,zwieback
ham,other vegetables
cream cheese ,citrus fruit,sauces,red/blush wine
berries,domestic eggs
rolls/buns,yogurt,frozen vegetables,white wine
hamburger meat,frozen vegetables
soda,fruit/vegetable juice
pip fruit,waffles
ham,fruit/vegetable juice,chocolate
pot plants,liquor (appetizer)
whipped/sour cream,hygiene articles
root vegetables,snack products
rolls/buns,margarine
specialty chocolate,bottled water
processed cheese,rolls/buns
cat food,napkins,fruit/vegetable juice
butter milk,brown bread
root vegetables,seasonal products
beef,brown bread
liquor (appetizer),soda
beef,roll products 
whole milk,cat food
soda,cling film/bags
sausage,pip fruit,chocolate
whole milk,sparkling wine
sausage,rolls/buns,pickled vegetables
pork,liquor
citrus fruit,other vegetables
rolls/buns,semi-finished bread,fruit/vegetable juice
whipped/sour cream,whipped/sour cream
meat,onions,misc. beverages
other vegetables,roll products 
frankfurter,dog food
hamburger meat,beverages,margarine
whipped/sour cream,soda
pastry,whole milk
citrus fruit,shopping bags
frankfurter,whole milk
herbs,grapes
frankfurter,canned beer
berries,other vegetables
chicken,fruit/vegetable juice
coffee,root vegetables
whole milk,yogurt
newspapers,pastry
pip fruit,yogurt
curd,dessert,cling film/bags
white bread,pickled vegetables
root vegetables,yogurt,specialty bar
whole milk,frozen fish
house keeping products,rolls/buns,mayonnaise
hamburger meat,whipped/sour cream
long life bakery product,brown bread
long life bakery product,whipped/sour cream
pastry,berries
frankfurter,misc. beverages
other vegetables,domestic eggs,soap,pastry
yogurt,napkins
frozen fish,salty snack
hamburger meat,shopping bags
dessert,pastry
misc. beverages,long life bakery product
whole milk,roll products ,rice
beef,margarine
ice cream,UHT-milk
pip fruit,onions
rolls/buns,canned beer
other vegetables,whole milk
sugar,butter,curd
other vegetables,ice cream,pork,salt
UHT-milk,other vegetables
white wine,specialty bar,specialty chocolate
beef,root vegetables
pip fruit,butter milk
organic sausage,grapes,pastry
ham,cream cheese ,other vegetables,oil,candy
citrus fruit,soda,berries,coffee,sugar
pastry,frozen vegetables
hamburger meat,salt
other vegetables,brown bread,hard cheese,salty snack
rolls/buns,rolls/buns
other vegetables,whole milk,soda
yogurt,sausage,whipped/sour cream,onions
coffee,citrus fruit
turkey,root vegetables
other vegetables,chocolate
pip fruit,hamburger meat,brown bread,cream cheese ,curd
cookware,cream cheese 
other vegetables,rolls/buns,soda
whole milk,bottled beer,rolls/buns
beef,chocolate
frozen dessert,cream cheese 
soft cheese,flower (seeds)
sausage,rolls/buns
citrus fruit,chewing gum
hamburger meat,whole milk
beverages,butter milk
shopping bags,whole milk
chicken,grapes
beverages,long life bakery product,hygiene articles
soda,white bread,chocolate,sugar
other vegetables,fruit/vegetable juice
rolls/buns,pip fruit
whipped/sour cream,specialty fat
pork,napkins
root vegetables,dog food
pip fruit,rolls/buns,shopping bags
soda,root vegetables
specialty bar,bottled water
other vegetables,soda
pip fruit,soda,popcorn
bottled beer,canned vegetables
detergent,butter
root vegetables,shopping bags
other vegetables,detergent
ham,domestic eggs
pork,frozen meals,canned beer
pork,yogurt
dessert,other vegetables,long life bakery product
canned beer,male cosmetics,white wine,ice cream
pip fruit,other vegetables,bottled water
sugar,other vegetables
yogurt,pork,UHT-milk,specialty bar
pork,shopping bags
onions,citrus fruit,white bread,dessert,shopping bags
whipped/sour cream,other vegetables,flour
hamburger meat,margarine
ham,soft cheese,fruit/vegetable juice,sugar
curd,dessert
margarine,whole milk
berries,UHT-milk,newspapers
citrus fruit,yogurt
rolls/buns,nuts/prunes
frankfurter,ice cream,soda
ham,frozen meals
sausage,rolls/buns
tropical fruit,curd
dessert,fruit/vegetable juice
meat,root vegetables,margarine
yogurt,beef
UHT-milk,canned fish
specialty chocolate,white bread
chocolate,whole milk
ice cream,butter
beef,curd
pip fruit,salty snack
fruit/vegetable juice,bottled water
root vegetables,yogurt
bottled water,whole milk
tropical fruit,rolls/buns
herbs,sugar
frozen potato products,root vegetables
soda,curd,flower (seeds)
liquor,rolls/buns,frozen meals
bottled water,bottled water
rolls/buns,shopping bags
tropical fruit,cat food
sugar,UHT-milk,margarine
root vegetables,canned beer
root vegetables,frozen vegetables
berries,root vegetables
processed cheese,dog food,frozen potato products
condensed milk,cat food
yogurt,other vegetables
cream,newspapers
tropical fruit,cat food
canned beer,brown bread
packaged fruit/vegetables,chewing gum,ham,condensed milk,soda
canned beer,hygiene articles
tropical fruit,yogurt
chewing gum,ham
pork,pork,male cosmetics
sausage,other vegetables
tropical fruit,cat food,pot plants,curd,soft cheese,soft cheese
frankfurter,meat,roll products ,pip fruit
canned beer,napkins
meat,bottled beer,liquor,waffles
cocoa drinks,bottled water,sweet spreads
sausage,bottled beer,root vegetables
pastry,canned beer,mustard,yogurt
pork,bottled beer,whole milk,margarine
organic sausage,other vegetables,hard cheese,bottled water
other vegetables,yogurt
pork,pet care,margarine
citrus fruit,pork
berries,margarine
finished products,newspapers
berries,frozen meals,shopping bags
butter milk,berries,citrus fruit,napkins
sausage,curd
whole milk,red/blush wine,newspapers
pork,soda,yogurt
pastry,whole milk
chocolate,mustard,white bread
frozen meals,butter,newspapers,yogurt
tropical fruit,candy
bottled beer,hygiene articles
soft cheese,bottled beer
root vegetables,processed cheese
margarine,bottled beer
hamburger meat,rolls/buns
frozen vegetables,pot plants,domestic eggs
citrus fruit,whipped/sour cream
bottled beer,fruit/vegetable juice
ham,pastry
canned vegetables,root vegetables,cake bar
white bread,curd,bottled water
curd,root vegetables,pip fruit,whole milk,margarine
chocolate,coffee
butter milk,whole milk,brandy
chicken,red/blush wine
pork,domestic eggs
root vegetables,ham
curd,grapes,soups,whole milk
whole milk,whole milk,domestic eggs
rolls/buns,oil
sausage,newspapers,cream
curd,whole milk,pet care
newspapers,hard cheese
beef,other vegetables
frankfurter,other vegetables
citrus fruit,yogurt
sausage,bathroom cleaner
chicken,pastry,waffles
pork,rolls/buns
sausage,tropical fruit,yogurt,rolls/buns,margarine,shopping bags
berries,pork,whole milk,frozen vegetables,domestic eggs
curd cheese,mustard,bottled water
tropical fruit,bottled beer
citrus fruit,bottled water
pip fruit,newspapers,chocolate
frankfurter,condensed milk
berries,whole milk,sugar
root vegetables,whole milk,pastry
chicken,cake bar
rolls/buns,brown bread,whipped/sour cream
sugar,napkins
root vegetables,waffles,cream cheese 
rolls/buns,soda
soups,coffee
candles,canned beer
whole milk,tropical fruit,margarine
bottled water,soda
napkins,other vegetables
brown bread,margarine
soda,red/blush wine
sausage,pastry,coffee
tropical fruit,spread cheese
citrus fruit,whole milk
onions,hygiene articles
cat food,candles,whole milk
other vegetables,hard cheese
candy,soda
tropical fruit,detergent
canned beer,UHT-milk
soda,sausage,root vegetables,pork,whole milk,vinegar,other vegetables,domestic eggs,shopping bags
waffles,whole milk,condensed milk
processed cheese,onions,root vegetables
sausage,white wine
citrus fruit,oil,whole milk
canned beer,domestic eggs
chicken,nut snack,whole milk,newspapers,soft cheese,yogurt,spices,condensed milk
whole milk,margarine
frankfurter,bottled beer,domestic eggs
whole milk,other vegetables
beef,domestic eggs,pastry
other vegetables,whole milk,root vegetables,domestic eggs
onions,chicken
beverages,whole milk,butter milk,fruit/vegetable juice
sausage,whole milk
pip fruit,whole milk,whole milk
bottled water,root vegetables,bottled water
soda,berries
beef,pastry,whole milk
brown bread,brown bread
yogurt,hard cheese
canned beer,whipped/sour cream
other vegetables,shopping bags
flour,bottled water
other vegetables,canned vegetables,canned beer
beef,whipped/sour cream
domestic eggs,whole milk,brown bread
other vegetables,yogurt,whipped/sour cream,napkins
pet care,bottled water
butter milk,pickled vegetables
hamburger meat,fruit/vegetable juice
brown bread,brown bread
canned beer,fruit/vegetable juice
butter milk,bottled beer,zwieback
frankfurter,processed cheese
root vegetables,bottled water,waffles
rolls/buns,bottled beer
other vegetables,rolls/buns
sausage,sausage
dishes,tropical fruit
oil,bottled beer,yogurt
pip fruit,other vegetables,flour
soda,other vegetables
rolls/buns,other vegetables
pip fruit,specialty bar
rolls/buns,citrus fruit
onions,tropical fruit,shopping bags,other vegetables
tropical fruit,chewing gum
sausage,UHT-milk,candles,chewing gum,bottled beer,artif. sweetener,butter
frankfurter,pip fruit,whole milk,other vegetables,salty snack,whipped/sour cream
hygiene articles,other vegetables
sausage,soda
pork,root vegetables
soda,condensed milk,curd
shopping bags,whole milk
frozen meals,bottled beer
oil,canned fish
packaged fruit/vegetables,yogurt,bottled beer
yogurt,yogurt
misc. beverages,dessert
soda,soda
sausage,white bread
pot plants,dish cleaner
vinegar,dog food
soda,root vegetables
whipped/sour cream,bottled water,specialty vegetables
citrus fruit,sliced cheese
citrus fruit,bottled beer
cake bar,butter
root vegetables,bottled beer
rolls/buns,waffles
UHT-milk,specialty cheese
pip fruit,bottled water
whole milk,curd,hygiene articles
frozen meals,brown bread,dishes
herbs,grapes,butter
other vegetables,baking powder
domestic eggs,hamburger meat,shopping bags
root vegetables,dishes
pork,rolls/buns,specialty bar,hygiene articles
tropical fruit,whole milk
long life bakery product,butter milk,Instant food products
pet care,brown bread,pastry,dish cleaner
beef,root vegetables
bottled water,onions,root vegetables,grapes
tropical fruit,margarine
sausage,chocolate,newspapers,pastry
turkey,herbs,white bread
root vegetables,pastry,rolls/buns,condensed milk,tropical fruit,bathroom cleaner,waffles,canned beer
photo/film,soda,cream cheese 
frankfurter,UHT-milk
frankfurter,rolls/buns
frozen vegetables,whipped/sour cream
bottled water,long life bakery product,soda
turkey,packaged fruit/vegetables
pastry,other vegetables,other vegetables,butter milk
whipped/sour cream,butter milk,shopping bags
curd,soda,whole milk
baking powder,pickled vegetables
hygiene articles,newspapers
sausage,whole milk
other vegetables,salt
pastry,rolls/buns
cream cheese ,yogurt,newspapers,detergent
pip fruit,margarine,specialty cheese
whole milk,bottled beer
salt,domestic eggs
other vegetables,shopping bags
yogurt,pasta
citrus fruit,margarine
rolls/buns,packaged fruit/vegetables
white wine,specialty bar
UHT-milk,rolls/buns
whole milk,newspapers
bottled water,butter
rolls/buns,bottled water
ice cream,whole milk
pastry,newspapers
cat food,shopping bags
tropical fruit,root vegetables,rolls/buns,onions,shopping bags
frankfurter,citrus fruit,bottled water,fruit/vegetable juice
popcorn,citrus fruit
frankfurter,pastry,misc. beverages
pip fruit,turkey,yogurt,root vegetables,other vegetables,chocolate,fruit/vegetable juice
tropical fruit,bottled beer
soda,pastry,bottled water
semi-finished bread,shopping bags
sausage,sliced cheese,yogurt,pastry,hygiene articles
meat,pork
citrus fruit,bottled beer,ice cream
hamburger meat,sausage,grapes,soda
chicken,bottled water
rolls/buns,yogurt,sugar
curd,whole milk
tropical fruit,candy
tropical fruit,salty snack
root vegetables,newspapers
newspapers,tropical fruit
shopping bags,curd
chicken,soda
pork,whole milk,domestic eggs
root vegetables,chewing gum
onions,berries
white wine,processed cheese
root vegetables,white bread
sausage,soda
frozen vegetables,soft cheese
pip fruit,yogurt,syrup
curd,newspapers
hard cheese,flower soil/fertilizer,condensed milk,curd
whipped/sour cream,newspapers
root vegetables,bottled water
other vegetables,shopping bags
ham,pastry,sugar
frozen vegetables,newspapers
canned beer,root vegetables
photo/film,rolls/buns
curd,yogurt
butter milk,hygiene articles
white wine,white bread
chewing gum,cream cheese 
root vegetables,bottled water
butter milk,root vegetables
whipped/sour cream,shopping bags,pasta
UHT-milk,other vegetables,cake bar
chocolate,brown bread
specialty chocolate,soda
brown bread,shopping bags
tropical fruit,soda
other vegetables,domestic eggs
yogurt,root vegetables,waffles
baby cosmetics,bottled water
tropical fruit,pip fruit
root vegetables,red/blush wine
beef,frankfurter,chewing gum,margarine,chewing gum,detergent
whole milk,tropical fruit,other vegetables,yogurt,domestic eggs
butter milk,soda,rolls/buns
whole milk,Instant food products,pip fruit,canned beer
grapes,berries,soda,condensed milk,waffles,nut snack
tropical fruit,whipped/sour cream,specialty chocolate
whole milk,shopping bags
fruit/vegetable juice,vinegar
pork,rolls/buns
pip fruit,shopping bags
coffee,detergent,rolls/buns,pasta
whipped/sour cream,fruit/vegetable juice
meat,rolls/buns
pastry,fruit/vegetable juice
whole milk,fruit/vegetable juice
whole milk,long life bakery product
cream cheese ,whole milk
canned beer,tropical fruit,kitchen towels
pork,mayonnaise
shopping bags,cream cheese 
tropical fruit,whipped/sour cream,hygiene articles
canned beer,dental care
frozen vegetables,pastry
newspapers,sliced cheese
pastry,bottled water,candles
pork,cream cheese 
sausage,flower (seeds)
soft cheese,pip fruit
prosecco,rolls/buns,specialty chocolate,white bread
organic sausage,salty snack,white bread
processed cheese,hygiene articles
frankfurter,soda,whipped/sour cream
cat food,other vegetables
other vegetables,whole milk,brown bread,hard cheese,waffles
baking powder,root vegetables
meat,whole milk
fruit/vegetable juice,specialty bar,root vegetables,sliced cheese,butter,chocolate
canned beer,meat
tropical fruit,frozen potato products,vinegar
canned beer,whole milk
citrus fruit,yogurt
photo/film,bottled water
sausage,cream
bottled water,bottled beer
whole milk,coffee,soft cheese
hamburger meat,soda
whole milk,candy
hamburger meat,pasta
specialty chocolate,shopping bags
misc. beverages,domestic eggs
canned beer,onions
nut snack,bottled beer
pork,berries
frozen vegetables,root vegetables
other vegetables,other vegetables
butter milk,margarine
UHT-milk,domestic eggs
bottled beer,white wine,candles
specialty cheese,beverages
sausage,brown bread
pork,nuts/prunes,rolls/buns
citrus fruit,flower (seeds),domestic eggs
root vegetables,seasonal products
waffles,shopping bags,sparkling wine
other vegetables,whipped/sour cream
hygiene articles,whole milk
salty snack,whole milk
nuts/prunes,long life bakery product
sausage,onions
frankfurter,specialty chocolate
sausage,curd
ham,canned fruit
onions,UHT-milk
curd,pork
other vegetables,other vegetables
pork,citrus fruit
canned beer,yogurt,tropical fruit,whole milk
chicken,specialty bar,newspapers,liquor
citrus fruit,Instant food products
tropical fruit,oil
citrus fruit,curd
hamburger meat,coffee
yogurt,other vegetables,soft cheese,salt
whole milk,whole milk
butter,root vegetables
frankfurter,frankfurter,ham,beef,baby cosmetics,other vegetables,domestic eggs,artif. sweetener,margarine
salty snack,tropical fruit
bottled water,hygiene articles
finished products,rolls/buns
margarine,yogurt
bottled beer,oil
other vegetables,whipped/sour cream
newspapers,zwieback
root vegetables,berries
ham,bottled water
chocolate,butter
bottled water,whole milk
white bread,whipped/sour cream
butter milk,margarine
brown bread,napkins
rolls/buns,rolls/buns
whole milk,brown bread,candy
napkins,bags
tropical fruit,frozen meals
roll products ,shopping bags
pip fruit,whole milk,napkins
oil,margarine
ham,whipped/sour cream,newspapers
rolls/buns,whipped/sour cream,waffles,rolls/buns,margarine,soda,salty snack,soda,canned beer
domestic eggs,fruit/vegetable juice
frozen fish,mustard
other vegetables,whipped/sour cream
soap,hard cheese
beef,rum,brown bread
other vegetables,specialty bar
fish,yogurt
cream cheese ,sausage,whole milk,pip fruit
beef,domestic eggs
rolls/buns,rolls/buns
chicken,yogurt,rolls/buns
tropical fruit,finished products,whole milk,fruit/vegetable juice,rolls/buns
whole milk,specialty bar,newspapers
pork,hamburger meat
sausage,whole milk,detergent,rolls/buns
other vegetables,coffee
sausage,detergent
dessert,cream cheese 
sausage,male cosmetics
fruit/vegetable juice,citrus fruit,pastry,tropical fruit,margarine
fruit/vegetable juice,pasta
sausage,root vegetables
sausage,canned beer,newspapers,tropical fruit,newspapers
sausage,citrus fruit,butter,specialty bar,salty snack
other vegetables,pastry
whole milk,whole milk
whole milk,shopping bags
sausage,whipped/sour cream
tropical fruit,butter
soda,whole milk
butter,soda
whipped/sour cream,cream cheese 
hamburger meat,rolls/buns
margarine,frozen fruits
rolls/buns,dishes
pip fruit,shopping bags,white wine,pet care
whole milk,berries
bottled water,frozen chicken
other vegetables,rolls/buns
finished products,cocoa drinks
whole milk,other vegetables,rice
ham,napkins
beverages,mustard,yogurt
cream,shopping bags
soda,frozen meals
candy,cake bar
specialty bar,cream cheese 
citrus fruit,rolls/buns,napkins,soda
semi-finished bread,whole milk
root vegetables,frozen vegetables,misc. beverages
berries,curd
pork,yogurt,soda
chicken,curd
whole milk,pork,brown bread,other vegetables
bottled beer,rolls/buns,other vegetables
root vegetables,ham
shopping bags,red/blush wine,butter
sausage,butter,specialty bar,soda,whipped/sour cream
other vegetables,citrus fruit,canned beer
rolls/buns,seasonal products,margarine
pork,butter
cat food,pasta
brown bread,fruit/vegetable juice
long life bakery product,shopping bags
canned beer,canned beer
rolls/buns,berries
root vegetables,napkins
domestic eggs,dessert
rolls/buns,other vegetables
other vegetables,white bread
ham,whole milk,sliced cheese,baking powder
canned beer,semi-finished bread
frozen meals,pickled vegetables
rolls/buns,shopping bags
beverages,pastry
cat food,domestic eggs
hamburger meat,chocolate,processed cheese
brown bread,onions
sausage,other vegetables
pork,pastry
white wine,canned vegetables
root vegetables,margarine
baking powder,bottled water
frozen meals,bottled water
sausage,spread cheese,chocolate
chocolate,whipped/sour cream
photo/film,brown bread
white wine,photo/film,whipped/sour cream
other vegetables,other vegetables
other vegetables,dishes,newspapers
soda,white wine,processed cheese
bottled beer,other vegetables
other vegetables,rum,bottled water
sausage,citrus fruit,red/blush wine,frozen vegetables,cream
soda,hard cheese
frozen meals,pip fruit,dish cleaner,processed cheese
hamburger meat,whole milk
frozen fish,sausage,chocolate,rolls/buns
tropical fruit,soda,UHT-milk
butter,mustard
rolls/buns,newspapers,specialty fat,domestic eggs
hygiene articles,chocolate,soups
fruit/vegetable juice,cream cheese 
whipped/sour cream,shopping bags
red/blush wine,liquor (appetizer),sauces,coffee
ketchup,rolls/buns
rolls/buns,mayonnaise,flour
female sanitary products,whole milk,hygiene articles
bottled beer,long life bakery product,vinegar,pot plants
butter milk,frozen vegetables
domestic eggs,chocolate
other vegetables,margarine
fruit/vegetable juice,cat food,zwieback,frozen dessert
canned beer,honey
soda,ice cream
pastry,whole milk
baking powder,hair spray
other vegetables,tropical fruit
citrus fruit,frozen potato products
roll products ,rice
herbs,newspapers
rolls/buns,chewing gum
misc. beverages,bottled water
tropical fruit,bottled water
sausage,processed cheese,baking powder,specialty cheese
root vegetables,ice cream
other vegetables,other vegetables
whole milk,citrus fruit,napkins
finished products,whole milk
frankfurter,fruit/vegetable juice
ham,citrus fruit
berries,newspapers
semi-finished bread,whole milk,mustard
sausage,pip fruit,soda,curd,waffles
pork,domestic eggs,UHT-milk,rolls/buns
dessert,whole milk
sausage,cocoa drinks
sweet spreads,frozen fish
pork,white wine
frankfurter,long life bakery product
coffee,sliced cheese,whipped/sour cream,butter milk
root vegetables,sausage,brown bread,UHT-milk,sliced cheese,frozen vegetables,white bread
whole milk,other vegetables,pip fruit,sparkling wine
sugar,dish cleaner
dessert,napkins,long life bakery product
whipped/sour cream,soda
specialty bar,pastry
whipped/sour cream,napkins,pickled vegetables
soda,butter
yogurt,shopping bags
ice cream,newspapers
tropical fruit,newspapers,specialty chocolate,margarine
spread cheese,chocolate marshmallow
frozen fish,white bread
other vegetables,UHT-milk,curd
napkins,fruit/vegetable juice
tropical fruit,soda
beverages,rolls/buns
tropical fruit,curd,salt,bottled water
soft cheese,spices
berries,pasta,soda,canned vegetables
whole milk,napkins
cream cheese ,whole milk,candy
misc. beverages,whipped/sour cream
hamburger meat,spread cheese
other vegetables,domestic eggs
rolls/buns,tropical fruit,coffee,chocolate
frankfurter,frozen meals,dishes
yogurt,domestic eggs
white bread,cream cheese 
cat food,tropical fruit,onions,tidbits
chicken,organic products
ham,chocolate marshmallow
frankfurter,newspapers
whole milk,rolls/buns
frozen chicken,herbs,yogurt
chicken,butter milk,sugar
root vegetables,other vegetables
root vegetables,white wine
pork,frozen meals,margarine,dessert
onions,onions
yogurt,rice,butter
turkey,UHT-milk
red/blush wine,salty snack
whole milk,packaged fruit/vegetables,abrasive cleaner,napkins
dessert,margarine
cat food,canned vegetables
curd cheese,canned beer
finished products,popcorn
soda,other vegetables
soda,Instant food products
other vegetables,potato products,napkins
finished products,root vegetables
sausage,house keeping products
meat,margarine
bottled beer,shopping bags,soda
whole milk,cream cheese 
pip fruit,bottled beer
soda,shopping bags
whole milk,specialty chocolate
soft cheese,long life bakery product
napkins,whipped/sour cream
whole milk,pip fruit
soda,dessert
bottled beer,tropical fruit,sliced cheese,dishes
tropical fruit,rolls/buns,frozen fish
tropical fruit,meat,hard cheese,jam
ham,pickled vegetables,newspapers
pastry,dish cleaner
chicken,yogurt
whole milk,pip fruit
ham,newspapers,bottled beer
beef,sugar,root vegetables,frozen vegetables
curd,citrus fruit,rolls/buns,other vegetables,dessert
sausage,bottled beer
soda,specialty chocolate
onions,root vegetables,soap,cream cheese 
whole milk,whole milk,sausage,newspapers,soda,flour,bottled water,liquor
sausage,rolls/buns
canned beer,cooking chocolate,white bread,curd,mustard,chocolate
newspapers,beverages,beef,chocolate,kitchen towels
hamburger meat,coffee,yogurt
dishes,other vegetables,pastry
yogurt,whole milk,ham,citrus fruit,frozen vegetables,whole milk
beverages,whole milk,semi-finished bread,domestic eggs
pip fruit,dog food,soft cheese,packaged fruit/vegetables,pastry,domestic eggs
pasta,oil
packaged fruit/vegetables,flour
sausage,specialty chocolate
misc. beverages,shopping bags
yogurt,ketchup,butter
whole milk,soda
bottled beer,bottled water
cream cheese ,white bread
UHT-milk,flower soil/fertilizer,salty snack
rolls/buns,specialty cheese,domestic eggs
newspapers,other vegetables,shopping bags
other vegetables,ice cream
pork,soda
cream cheese ,newspapers
long life bakery product,fruit/vegetable juice
napkins,spices
root vegetables,rolls/buns
other vegetables,margarine
whole milk,semi-finished bread
detergent,cocoa drinks
bottled water,detergent
frankfurter,shopping bags,bottled water
ice cream,whole milk
chicken,domestic eggs
meat,rum
pip fruit,chocolate,brown bread
berries,rolls/buns
ham,roll products ,brown bread
frankfurter,soda,other vegetables
tropical fruit,bottled water,dishes
chicken,sausage,domestic eggs,pasta
pork,brown bread
root vegetables,grapes
whole milk,grapes
bottled beer,frankfurter,pastry,sliced cheese,frozen vegetables
sausage,sauces
chicken,bottled water
pork,whole milk
frankfurter,other vegetables
sausage,grapes,bottled beer
sausage,soda,bottled water
pork,pickled vegetables
pip fruit,rolls/buns
frankfurter,mustard
other vegetables,margarine
UHT-milk,rolls/buns
soda,sugar
pastry,misc. beverages,flour
tropical fruit,butter
soda,shopping bags,napkins
beef,pastry,candy
dessert,mayonnaise
tropical fruit,bottled water,pastry,flour
rolls/buns,rolls/buns
dessert,nut snack,bottled water
tropical fruit,salty snack
ice cream,curd
pork,yogurt
soda,yogurt
tropical fruit,frozen vegetables
yogurt,red/blush wine,margarine
pip fruit,rolls/buns
pork,meat,rolls/buns,onions,frozen vegetables,root vegetables,beverages
yogurt,cream cheese 
cream,frankfurter,soda,UHT-milk
other vegetables,sausage,sliced cheese,rolls/buns
cling film/bags,other vegetables
sausage,chicken,pip fruit,other vegetables
tropical fruit,root vegetables
whole milk,rolls/buns
detergent,tropical fruit,shopping bags,soft cheese
beverages,hamburger meat,other vegetables,canned beer
yogurt,mustard
bottled water,chewing gum
canned beer,white bread
specialty chocolate,flour
margarine,fruit/vegetable juice
pip fruit,domestic eggs
cream cheese ,domestic eggs
tropical fruit,domestic eggs
frankfurter,whole milk
bottled beer,frozen meals,whole milk,root vegetables
frozen meals,root vegetables,cat food
whipped/sour cream,ice cream
pastry,long life bakery product
soda,margarine
soda,pastry
napkins,cake bar
tropical fruit,UHT-milk
soda,soda
specialty chocolate,other vegetables
root vegetables,salty snack
rolls/buns,fruit/vegetable juice
whole milk,domestic eggs
sausage,yogurt
soap,yogurt
bottled water,beverages,pastry
citrus fruit,waffles
rolls/buns,salty snack
yogurt,pot plants
whole milk,soda
beef,semi-finished bread
pip fruit,tropical fruit,mustard
salty snack,root vegetables
whole milk,chocolate marshmallow,rolls/buns
newspapers,domestic eggs
sausage,pot plants
sausage,whole milk
chicken,waffles
beef,waffles
grapes,honey
yogurt,frozen meals
whole milk,root vegetables
citrus fruit,fruit/vegetable juice
rolls/buns,chicken,cream cheese ,dishes
sausage,newspapers
citrus fruit,rolls/buns
tropical fruit,soda
frankfurter,yogurt
whole milk,shopping bags
